DOGE,1715015185959.4167,1715015184950,100000.0,0.157435420005859,0.157652817775088
BTC,1715015186512.9736,1715015185854,1000.0,63451.0,63464.0
BTC,1715015186512.9736,1715015185854,10000.0,63451.0,63464.00253631199
BTC,1715015186512.9736,1715015185854,100000.0,63449.8541567506,63465.005240040395
ETH,1715015186514.1304,1715015185854,1000.0,3086.9,3087.3
ETH,1715015186514.1304,1715015185854,10000.0,3086.785214,3087.3301282264
ETH,1715015186514.1304,1715015185854,100000.0,3086.5762877189995,3087.4101046268397
DOGE,1715015186884.291,1715015185854,1000.0,0.15753,0.15754
DOGE,1715015186884.291,1715015185854,10000.0,0.15752075173756003,0.15756319193192
DOGE,1715015186884.291,1715015185854,100000.0,0.15747053051483398,0.15769610334777304
BTC,1715015187293.8623,1715015186621,1000.0,63454.0,63459.0
BTC,1715015187293.8623,1715015186621,10000.0,63454.0,63460.69996584799
BTC,1715015187293.8623,1715015186621,100000.0,63451.9628010228,63462.947831335194
ETH,1715015187295.3818,1715015186621,1000.0,3087.1,3087.2
ETH,1715015187295.3818,1715015186621,10000.0,3087.0627422203997,3087.2
ETH,1715015187295.3818,1715015186621,100000.0,3086.79220584773,3087.2847374147805
DOGE,1715015187602.1538,1715015186621,1000.0,0.15752,0.15754
DOGE,1715015187602.1538,1715015186621,10000.0,0.15748396341518,0.15755223896417
DOGE,1715015187602.1538,1715015186621,100000.0,0.157339011040104,0.15768450401164
BTC,1715015187800.1628,1715015187223,1000.0,63454.0,63457.0
BTC,1715015187800.1628,1715015187223,10000.0,63454.0,63457.0
BTC,1715015187800.1628,1715015187223,100000.0,63448.081714890206,63460.2637682419
ETH,1715015187801.2205,1715015187223,1000.0,3087.1,3087.2
ETH,1715015187801.2205,1715015187223,10000.0,3087.1,3087.2
ETH,1715015187801.2205,1715015187223,100000.0,3087.00801808222,3087.3132439265405
DOGE,1715015187858.1558,1715015187223,1000.0,0.15752,0.15754
DOGE,1715015187858.1558,1715015187223,10000.0,0.15752,0.15755981940637998
DOGE,1715015187858.1558,1715015187223,100000.0,0.157372545190048,0.15769069508584999
BTC,1715015188408.1672,1715015187828,1000.0,63455.0,63456.0
BTC,1715015188408.1672,1715015187828,10000.0,63455.0,63458.00368765299
BTC,1715015188408.1672,1715015187828,100000.0,63453.971961772,63461.78221466919
ETH,1715015188409.0608,1715015187828,1000.0,3087.1,3087.270023288
ETH,1715015188409.0608,1715015187828,10000.0,3087.1,3087.2970023288
ETH,1715015188409.0608,1715015187828,100000.0,3087.0548704307,3087.4523712808304
DOGE,1715015188660.79,1715015187828,1000.0,0.15752,0.15755450246480002
DOGE,1715015188660.79,1715015187828,10000.0,0.15752,0.15761452058093003
DOGE,1715015188660.79,1715015187828,100000.0,0.157379703494253,0.157697743468938
BTC,1715015189136.8655,1715015188448,1000.0,63455.0,63456.0
BTC,1715015189136.8655,1715015188448,10000.0,63455.0,63456.0
